ID	entity	group	role	mbfc	RE	HI	CO	MO	EC
122	Pete Buttigieg	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	False	False	True
122	Pete Buttigieg	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	False	False	True
122	Carbon pollution	INDUSTRY_EMISSIONS	villain	left_bias	True	False	False	False	True
123	The Democratic candidates	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	False
123	the fossil fuel industry	INDUSTRY_EMISSIONS	villain	left_bias	True	False	True	False	False
123	Green New Deal	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	False
124	Life on Earth	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	True	False	False	False	False
124	species	ANIMALS_NATURE_ENVIRONMENT	hero	left_bias	True	False	False	False	False
124	species	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	True	False	False	False	False
124	tropical forests	ANIMALS_NATURE_ENVIRONMENT	hero	left_bias	True	False	False	False	False
124	Climate change	CLIMATECHANGE	villain	left_bias	True	False	False	False	False
124	Deforestation	INDUSTRY_EMISSIONS	villain	left_bias	True	False	False	False	False
124	scientists	SCIENCE_EXPERTS_SCI.REPORTS	hero	left_bias	True	False	False	False	False
125	our planet	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	False	False	False	False
125	our future	GENERALPUBLIC	victim	left_bias	False	False	False	False	False
125	our people	GENERALPUBLIC	victim	left_bias	False	False	False	False	False
125	Massey	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	False
125	Republicans	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	False
126	communities of colour	GENERALPUBLIC	victim	left_bias	True	False	False	False	False
126	minorities	GENERALPUBLIC	victim	left_bias	True	False	False	False	False
126	Democrat President	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	False	False	False
126	Sen. Kamala Harris	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	False	False	False
126	climate pollution	INDUSTRY_EMISSIONS	villain	left_bias	True	False	False	False	False
126	Green New Deal	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	False	False	False
128	the United States	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
128	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
128	the administration's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	True	False	False
128	the administration's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
134	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
134	Republican	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
134	fossil fuels	INDUSTRY_EMISSIONS	villain	left_bias	True	False	True	False	True
134	Farmers	INDUSTRY_EMISSIONS	victim	left_bias	True	False	True	False	True
134	the Green New Deal	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	True
135	Democrats	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
135	Oregan Democrats	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	True	False	False
135	Oregon Republicans	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
135	Senate President Peter Courtney	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	True	False	False
136	Democrats	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	True	False	False
136	Democrat-led States	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
136	EPA Administrator Andrew Wheeler	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
137	William Perry Pendley	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	True	False
137	director	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	True	False
138	climate change	CLIMATECHANGE	villain	left_bias	True	False	False	False	False
138	its	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	False	False	False
138	the Green New Deal Virginia	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	False	False	False
139	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	False	False	False
139	U.S. presidential hopeful Kamala Harris'	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	False	False	False
139	U.S. presidential hopeful Kamala Harris' campaign	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	False	False	False
141	the Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	False
141	U.S climate response	LEGISLATION_POLICIES_RESPONSES	victim	left_bias	False	False	False	False	False
141	professor	SCIENCE_EXPERTS_SCI.REPORTS	villain	left_bias	False	False	False	False	False
145	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
145	O'Rourke	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	True
145	O'Rourke	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	True
145	fossil fuel industry	INDUSTRY_EMISSIONS	villain	left_bias	True	False	True	False	True
145	the Green New Deal	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	True
146	1 million species of land and marine species	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	False	True	False	True
146	Endangered species	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	False	True	False	True
146	his	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	True	False	True
146	his	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	True
146	Congress	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	True	False	True
146	the Trump administration's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	True
146	The U.S	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	True
146	U.S climate response	LEGISLATION_POLICIES_RESPONSES	victim	left_bias	False	False	True	False	True
147	climate change	CLIMATECHANGE	villain	left_bias	False	False	False	False	False
147	Baldwin	ENV.ORGS_ACTIVISTS	hero	left_bias	False	False	False	False	False
147	Ross	ENV.ORGS_ACTIVISTS	hero	left_bias	False	False	False	False	False
147	Floridians	GENERALPUBLIC	victim	left_bias	False	False	False	False	False
147	Democrat Presidential Candidates	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	False	False	False
147	Miami	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	False	False	False
148	ï»¿Ivanka Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
149	Presidential candidates	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
149	Sanders	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	True
149	Carbon offsets	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	True
150	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	True
150	Marine Corps Base Camp Lejeune in North Carolina	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	True
150	Pentagon	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	True
150	the defense department	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	True
150	the Congressionally mandated report	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	False	False	True	False	True
151	Environmentalists	ENV.ORGS_ACTIVISTS	hero	left_bias	True	False	True	False	True
151	The Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
151	Obama-era regulations	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	True
154	the federal government	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	True	False
154	capitalism	INDUSTRY_EMISSIONS	villain	left_bias	True	False	True	True	False
154	the Green New Deal	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	True	False
157	Human Health	GENERALPUBLIC	victim	left_bias	False	False	False	False	False
157	Humanity	GENERALPUBLIC	victim	left_bias	False	False	False	False	False
157	America	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	False	False	False
157	EPA	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	False
157	Trump's recently installed EPA chief	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	False
157	US Economy	INDUSTRY_EMISSIONS	victim	left_bias	False	False	False	False	False
157	Green New Deal	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	False	False	False	False	False
161	Amazon rainforest	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	True	False	True	False	True
161	The Amazon Rainforest	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	True	False	True	False	True
161	President Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	True
161	The G-7	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	True
161	The G-7	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	True
161	The G-7	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	True
162	global warming	CLIMATECHANGE	villain	left_center_bias	True	False	False	False	False
162	the United States	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	False	False	False
162	Senator Bernie Sanders	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	False	False	False
162	planet-warming greenhouse gases	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	False	False	False
162	Green New Deal	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	False	False	False
164	birds	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	False	False	True
164	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	False	False	True
164	wind power industry	GREEN_TECHNOLOGY_INNOVATION	hero	left_center_bias	False	False	False	False	True
166	the climate crisis	CLIMATECHANGE	villain	left_center_bias	False	False	True	False	True
166	Democrats vying for president	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	False	False	True	False	True
166	the republican party	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	False	False	True	False	True
167	climate change	CLIMATECHANGE	victim	left_center_bias	True	False	True	False	False
167	climate advocates	ENV.ORGS_ACTIVISTS	hero	left_center_bias	True	False	True	False	False
167	Democrats	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	False
167	Clement	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	False
167	Donald Trump's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	False
167	the country's	INDUSTRY_EMISSIONS	victim	left_center_bias	True	False	True	False	False
167	Green New Deal	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	True	False	False
168	clean water	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	True	False	False
168	Andrew Wheeler	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
168	President Donald Trump's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
168	Obama-era regulations	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	False	False	True	False	False
168	Obama-era environmental regulations	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	False	False	True	False	False
169	an island nation on the frontline of climate change	GENERALPUBLIC	victim	left_center_bias	True	False	False	False	False
169	the Marshall Islands	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	True	False	False	False	False
169	US President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	False	False	False
169	greenhouse gases	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	False	False	False
169	the Paris Agreement	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	False	False	False
174	Americans	GENERALPUBLIC	victim	left_center_bias	True	False	True	False	False
174	President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	False
174	Democrats	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	False
174	House Natural Resources Committee	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	False
174	Environmental regulations	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	True	False	True	False	False
175	Castro	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	False	False	True
175	Castro	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	False	False	True
175	Fracking	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	False	False	True
175	for subsidizing the National Flood Insurance Program	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	False	False	True
177	Tetiaroa	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	True	False	False	False	False
177	Rats	ANIMALS_NATURE_ENVIRONMENT	villain	left_center_bias	True	False	False	False	False
177	their carbon footprint	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	False	False	False
177	The Brando	INDUSTRY_EMISSIONS	hero	left_center_bias	True	False	False	False	False
178	The duke and his wife Meghan	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	False	False	False
178	The Duke of Sussex	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	False	False	False
178	the carbon emissions	INDUSTRY_EMISSIONS	victim	left_center_bias	False	False	False	False	False
178	Carbon offsetting	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	False	False	False	False	False
179	Americans	GENERALPUBLIC	victim	left_center_bias	False	False	True	False	False
179	public health	GENERALPUBLIC	victim	left_center_bias	False	False	True	False	False
179	children	GENERALPUBLIC	victim	left_center_bias	False	False	True	False	False
179	the Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	False	False	True	False	False
179	former coal industry lobbyist Andrew Wheeler	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
179	The Senate	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
179	Collins	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	False	False	True	False	False
180	labor unions, oil companies	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	True	False	True	False	False
180	fossil fuels	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	True	False	False
180	business community	INDUSTRY_EMISSIONS	victim	left_center_bias	True	False	True	False	False
180	Green New Deal	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	True	False	False
180	a nonbinding resolution with an uncertain future	LEGISLATION_POLICIES_RESPONSES	villain	left_center_bias	True	False	True	False	False
180	Jaffe	SCIENCE_EXPERTS_SCI.REPORTS	hero	left_center_bias	True	False	True	False	False
184	The Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	True
184	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	True
184	Callifornia	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	True
184	Car manufacturers	INDUSTRY_EMISSIONS	victim	left_center_bias	False	False	True	False	True
187	Americans	GENERALPUBLIC	victim	left_center_bias	True	False	True	True	False
187	public interest	GENERALPUBLIC	victim	left_center_bias	True	False	True	True	False
187	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	True	False
187	the White House	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	True	False
187	Fourth National Climate Assessment	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	True	True	False
187	climate researchers who place the public interest ahead of political ideology	SCIENCE_EXPERTS_SCI.REPORTS	hero	left_center_bias	True	False	True	True	False
187	Happer	SCIENCE_EXPERTS_SCI.REPORTS	villain	left_center_bias	True	False	True	True	False
187	William Happer	SCIENCE_EXPERTS_SCI.REPORTS	villain	left_center_bias	True	False	True	True	False
188	Amazon fires	ANIMALS_NATURE_ENVIRONMENT	villain	left_center_bias	True	False	True	False	True
188	The kids	GENERALPUBLIC	victim	left_center_bias	True	False	True	False	True
188	Bolsonaro	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	True
188	Brazilian President Jair Bolsonaro	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	True
188	G-7 nations	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	True
188	government	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	True
189	re-wilding	ANIMALS_NATURE_ENVIRONMENT	hero	left_center_bias	True	False	False	False	False
189	forests	ANIMALS_NATURE_ENVIRONMENT	hero	left_center_bias	True	False	False	False	False
189	the soil	ANIMALS_NATURE_ENVIRONMENT	villain	left_center_bias	True	False	False	False	False
189	3.2 billion people worldwide	GENERALPUBLIC	victim	left_center_bias	True	False	False	False	False
189	carbon	INDUSTRY_EMISSIONS	victim	left_center_bias	True	False	False	False	False
189	Deforestation	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	False	False	False
189	Food production	INDUSTRY_EMISSIONS	victim	left_center_bias	True	False	False	False	False
190	the Amazon rainforest	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	True	True	True	False	True
190	Brazilian President Jair Bolsonaro	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	True	True	False	True
