id,_source,_mbfc,_opinion,_year,_text,ar1_LL,ar1_CA,ar1_AR,ar1_DA,ar1a_LL,ar1a_CA,ar1a_AR,ar1a_DA,ar2_LL,ar2_CA,ar2_AR,ar2_DA,ar3_LL,ar3_CA,ar3_AR,ar3_DA,ar4_LL,ar4_CA,ar4_AR,ar4_DA,ar5_LL,ar5_CA,ar5_AR,ar5_DA,hi1_LL,hi1_CA,hi1_AR,hi1_DA,hi2_LL,hi2_CA,hi2_AR,hi2_DA,hi5_LL,hi5_CA,hi5_AR,hi5_DA,co1_LL,co1_CA,co1_AR,co1_DA,co2_LL,co2_CA,co2_AR,co2_DA,co3_LL,co3_CA,co3_AR,co3_DA,mo1_LL,mo1_CA,mo1_AR,mo1_DA,mo2_LL,mo2_CA,mo2_AR,mo2_DA,mo3_LL,mo3_CA,mo3_AR,mo3_DA,ec1_LL,ec1_CA,ec1_AR,ec1_DA,ec2_LL,ec2_CA,ec2_AR,ec2_DA,ec3_LL,ec3_CA,ec3_AR,ec3_DA,comm_LL,comm_CA,comm_AR,comm_DA,ar6_LL,ar6_CA,ar6_AR,ar6_DA,ar7_LL,ar7_CA,ar7_AR,ar7_DA,hi3_LL,hi3_CA,hi3_AR,hi3_DA,hi4_LL,hi4_CA,hi4_AR,hi4_DA,co4_LL,co4_CA,co4_AR,co4_DA,ar6_ents_LL,ar6_ents_CA,ar6_ents_AR,ar6_ents_DA,ar7_ents_LL,ar7_ents_CA,ar7_ents_AR,ar7_ents_DA,hi3_ents_LL,hi3_ents_CA,hi3_ents_AR,hi3_ents_DA,hi4_ents_LL,hi4_ents_CA,hi4_ents_AR,hi4_ents_DA,ar1a_ents_LL,ar1a_ents_CA,ar1a_ents_AR,ar1a_ents_DA,co4_ents_winner_LL,co4_ents_winner_CA,co4_ents_winner_AR,co4_ents_winner_DA,co4_ents_loser_LL,co4_ents_loser_CA,co4_ents_loser_AR,co4_ents_loser_DA
858,Breitbart,questionable_source,False,2017,-1,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,yes,no,-1,yes,no,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,yes,no,-1,no,no,no,-1,no,yes,no,-1,no,no,yes,-1,no,no,no,-1,no,no,yes,-1,yes,,,-1,,no,no,-1,no,yes,yes,-1,yes,no,yes,-1,yes,no,no,-1,no,yes,no,-1,no,[],[],-1,[],['other'  'carbon emissions'],['the Paris Climate Accord 2'],-1,['other'  'environmental activists'],[],['other'  'people dying of pollution'],-1,['other'  '25 000 people dying everyday from air  water and land pollution'],[],[],-1,[],['Managing Director of IMF issues warning of climate change dangers'],['Pollution and not global warming is killing people '],-1,['IMF Chief makes exaggerated statement: We Will Be â\x80\x98Toasted  Roasted and Grilledâ\x80\x99 by Global Warming'],[],[],-1,[],['other'  'Humanity'],[],-1,[]
524,usatoday,left_center_bias,False,2018,-1,yes,yes,-1,not_relevant,yes,yes,-1,not_relevant,no,no,-1,not_relevant,no,no,-1,not_relevant,yes,yes,-1,not_relevant,yes,yes,-1,not_relevant,no,yes,-1,not_relevant,no,no,-1,not_relevant,no,no,-1,not_relevant,yes,yes,-1,not_relevant,yes,no,-1,not_relevant,yes,yes,-1,not_relevant,no,no,-1,not_relevant,no,no,-1,not_relevant,no,no,-1,not_relevant,no,yes,-1,not_relevant,no,no,-1,not_relevant,no,no,-1,not_relevant,,,-1,not_relevant,no,no,-1,not_relevant,yes,yes,-1,not_relevant,yes,yes,-1,not_relevant,no,no,-1,not_relevant,no,no,-1,not_relevant,[],[],-1,not_relevant,['other'  'the EPA; Trump administration'],['Trump 4'],-1,not_relevant,['the Clean Water Act 5'],['other'  'water'],-1,not_relevant,[],[],-1,not_relevant,['Trump EPA takes aim at Obama-era clean water rules  prompting outcry from environmentalists'],['Trump EPA takes aim at Obama-era clean water rules  prompting outcry from environmentalists'],-1,not_relevant,[],[],-1,not_relevant,[],[],-1,not_relevant
685,Politicus USA,left_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'Renewables'],['the U.S. government 1'],-1,-1,['other'  'Donald Trump; Republicans'],['Donald Trump 2'],-1,-1,[],['the U.S. government 1'],-1,-1,[],[],-1,-1,['Bill Nye Brilliantly Quotes The Constitution To Prove That Trump Must Act On Climate Change'],['Bill Nye Brilliantly Quotes The Constitution To Prove That Trump Must Act On Climate Change'],-1,-1,[],[],-1,-1,[],[],-1,-1
630,NewsBusters,right_bias,True,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,[],[],-1,-1,"[""the Trump administration 's policies on the environment 0""]",['NBC Nightly News 3'  'media'],-1,-1,[],"[""the Trump administration 's policies on the environment 0""]",-1,-1,[],[],-1,-1,['86 Percent Negative: Media Scold Trump on Climate  Cite â\x80\x98World of Oppositionâ\x80\x99'],['86 Percent Negative: Media Scold Trump on Climate  Cite â\x80\x98World of Oppositionâ\x80\x99'],-1,-1,['no_winner'],['no_winner'],-1,-1,['other'  'Trump'],"[""the Trump administration 's policies on the environment 0""]",-1,-1
10,drudgereport,right_bias,False,2019,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'Carbon neutrality'],[],-1,-1,['fossil fuel consumption 3'],"['other'  ""Americans' news consumption""]",-1,-1,[],[],-1,-1,[],[],-1,-1,['POLL: Dems  Republicans split on climate change issues'],"[""POLL: Dems  Republicans can't even agree on weather!""]",-1,-1,[],[],-1,-1,[],[],-1,-1
668,The Huffington Post,left_bias,False,2017,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,['other'  'Climate policy'],['Our 1'],-1,-1,['other'  'Trump administration'],['other'  'Trump'],-1,-1,['other'  'people of color and poor people'],['other'  'people of colour; poor people'],-1,-1,[],['other'  'corporate interests'],-1,-1,['We must demand climate policy to protect the air we breathe and water we drink.'],['Who Will Protect The Air We Breathe And Water We Drink? The Resistance'],-1,-1,[],['no_winner'],-1,-1,[],['other'  'people of colour; poor people'],-1,-1
703,Politicus USA,left_bias,False,2017,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,no,-1,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,no,-1,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,no,-1,-1,not_relevant,no,-1,-1,not_relevant,no,-1,-1,not_relevant,,-1,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,yes,-1,-1,not_relevant,['other'  'we'],-1,-1,not_relevant,"['other'  '""Donald Trump and the Republicans in Congress"" ']",-1,-1,not_relevant,['other'  'we'],-1,-1,not_relevant,['other'  'republicans'],-1,-1,not_relevant,['Life  Liberty  And The Pursuit Of Happiness Threatened By Repugnant Republicans'],-1,-1,not_relevant,['other'  'republicans'],-1,-1,not_relevant,['other'  'we; LGBTQ people; women '],-1,-1
0,redstate,right_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,[],[],-1,-1,['other'  'climate alarmists'],['they 0'],-1,-1,[],['people who are unscientific 5'],-1,-1,[],['other'  'Democrats; leftist agenda'],-1,-1,"['Climate Alarmists Want to Rebrand ""Climate Change"" to Something More Panic Inducing']","['Climate Alarmists Want to Rebrand ""Climate Change"" to Something More Panic Inducing']",-1,-1,[],[],-1,-1,[],[],-1,-1
317,thedailycaller,right_bias,False,2018,-1,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,no,no,no,-1,no,no,yes,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,yes,-1,yes,yes,yes,-1,yes,yes,no,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,,,-1,,no,yes,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,yes,-1,no,[],['University of Colorado professor Roger Pielke Jr. 2'],-1,[],['other'  'politicians; journalists; scientists'],['The New York Times â\x80\x99 8'],-1,['other'  'activists and politicians linking natural disasters to man - made global warming'],['other'  'University of Colorado professor Roger Pielke Jr.'],['University of Colorado professor Roger Pielke Jr. 2'],-1,['â\x80\x9d Pielke 5'],[],[],-1,[],['â\x80\x98Almost Always Falseâ\x80\x99: Book Debunks Activist Spin On Natural Disasters And Global Warming'],['â\x80\x98Almost Always Falseâ\x80\x99: Book Debunks Activist Spin On Natural Disasters And Global Warming'],-1,['â\x80\x98Almost Always Falseâ\x80\x99: Book Debunks Activist Spin On Natural Disasters And Global Warming'],[],['no_winner'],-1,[],[],['University of Colorado professor Roger Pielke Jr. 2'],-1,[]
719,The Huffington Post,left_bias,False,2017,-1,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,,-1,-1,,no,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,[],-1,-1,[],['other'  'Energy Secretary Rick Perry; greenhouse gas emissions'],-1,-1,['other'  'greenhouse gas emissions'],[],-1,-1,[],[],-1,-1,[],"[""'You Are A Climate Denier': Protesters Interrupt Rick Perry's Speech At Energy Conference""]",-1,-1,"[""'You Are A Climate Denier': Protesters Interrupt Rick Perry's Speech At Energy Conference""]",[],-1,-1,[],[],-1,-1,[]
557,dailymail,questionable_source,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['the Center for Biological Diversity 3'],['the Center for Biological Diversity 3'],-1,-1,['President Donald Trump 5'],['President Donald Trump 5'],-1,-1,['A tiny endangered butterfly 0'],['A tiny endangered butterfly 0'],-1,-1,[],[],-1,-1,"[""Lawsuit says Trump's wall threatens endangered species""]","[""Lawsuit says Trump's wall threatens endangered species""]",-1,-1,[],[],-1,-1,[],[],-1,-1
652,The Daily Caller,right_bias,False,2017,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['Yates town councilman John Riggi 4'],['Yates town councilman John Riggi 4'],-1,-1,['Democratic Gov. Andrew Cuomo â\x80\x99s 2'],['Democratic Gov. Andrew Cuomo â\x80\x99s 2'],-1,-1,['other'  'town of Yates'],['an estimated 573 000 birds and 888 000 bats a year 8'],-1,-1,[],[],-1,-1,['Upstate New York local official In Fight Against Wind Turbines In New York'],['Cuomo wind power farm is rejected by Riggi and others who are concerned about the wellbeing of nearby residents wildlife and the operations of the nearby military base'],-1,-1,[],[],-1,-1,[],[],-1,-1
128,thehuffingtonpost,left_bias,False,2019,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,,In the article  I am quite sure there is the Obama administration (which was mentioned once)  and there is the Trump administration  but they are both labelled as entity 3. I also interpreted the Superfund and the EPA as two different entities  but they are coded as 2 ,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,[],['the administration â\x80\x99s 3'],-1,-1,['other'  'Trump administration  '],['the administration â\x80\x99s 3'],-1,-1,['other'  'the United States '],['the world 1'],-1,-1,[],[],-1,-1,"[""The Trump Team's negative impact on the climate crisis. ""]","[""The Trump team's unwillingness to admit the climate change link is causing damage to the environment and the public health""]",-1,-1,[],['the administration â\x80\x99s 3'],-1,-1,[],['no_loser'  'Superfund'],-1,-1
324,thedailycaller,right_bias,False,2018,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,['other'  'Diversity of opinion'],[],-1,-1,['other'  'Environmental left'],['a carbon tax initiative favored by activists 1'],-1,-1,['Climate scientist Cliff Mass 0'],['Climate scientist Cliff Mass 0'],-1,-1,[],[],-1,-1,['University Of Washington Scientist Bullied By Faculty  Students For Divergent Climate Change Position'],['Exclusive: Scientist Bullied By University Of Washington Faculty  Students For Climate Change Heresies Speaks Out'],-1,-1,[],['no_winner'],-1,-1,[],['Climate scientist Cliff Mass 0'],-1,-1
221,cbsnews,left_center_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,n/a: problem is resolved,n/a: problem is resolved,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,['other'  'U.S. District Court'],['a U.S. judge 2'],-1,-1,['President Trump 0'],['President Trump 0'],-1,-1,[],['other'  'land and marine animals; climate'],-1,-1,[],['other'  'land and marine animals; climate'],-1,-1,"[""Judge strikes down Trump's offshore drilling decision""]","[""Judge strikes down Trump's offshore drilling decision""]",-1,-1,['no_winner'],[],-1,-1,['President Trump 0'],[],-1,-1
602,The Daily Caller,right_bias,False,2017,-1,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,yes,-1,yes,no,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,yes,-1,no,no,no,-1,no,yes,yes,-1,no,yes,yes,-1,yes,no,no,-1,no,,,-1,,no,no,-1,yes,yes,yes,-1,yes,yes,yes,-1,no,no,no,-1,no,no,no,-1,no,[],[],-1,['Spencer 5'],['Los Angeles Times 1'],['Los Angeles Times 1'],-1,['Los Angeles Times 1'],['Exxon 4'],['Exxon 4'],-1,[],[],[],-1,[],['Enviro-Funded Report Ties Exxon Crusade To Largest Oil Spill In History'],['Enviro-Funded Report Ties Exxon Crusade To Largest Oil Spill In History'],-1,['Enviro-Funded Report Ties Exxon Crusade To Largest Oil Spill In History'],[],[],-1,[],[],[],-1,[]
837,Breitbart,questionable_source,False,2017,-1,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant,not_relevant,-1,-1,not_relevant
424,cnn,left_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,[],[],-1,-1,['the Trump administration 1'],['the Trump administration 1'],-1,-1,['other'  'California'],['other'  'Americans'],-1,-1,[],[],-1,-1,['Americans are worried about climate change'],['Americans are worried about climate change'],-1,-1,[],[],-1,-1,[],[],-1,-1
761,Yahoo News,left_center_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['the Paris climate agreement 3'],['Former Vice President Al Gore 0'],-1,-1,['Trump 2'],['Trump 2'],-1,-1,['the U.S. 1'],['the U.S. 1'],-1,-1,[],[],-1,-1,['Gore: Trump â\x80\x98tears down Americaâ\x80\x99s standing in the worldâ\x80\x99 by leaving Paris climate accord'],['Gore: Trump â\x80\x98tears down Americaâ\x80\x99s standing in the worldâ\x80\x99 by leaving Paris climate accord'],-1,-1,[],[],-1,-1,[],[],-1,-1
591,TheBlaze,right_bias,False,2017,-1,yes,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,['President Donald Trump 0'],-1,-1,-1,['other'  'Obama-era regulations '],-1,-1,-1,[],-1,-1,-1,['other'  'US economy; environment'],-1,-1,-1,['Trump delivers Earth Day message â\x80\x94 and liberals arenâ\x80\x99t happy'],-1,-1,-1,[],-1,-1,-1,[],-1,-1,-1
86,thehuffingtonpost,left_bias,False,2019,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,['other'  'the Green New Deal; Congressional Democrats'],['the Green New Deal 1'],-1,-1,['other'  'carbon emissions; Congressional Republicans'],['his 0'],-1,-1,[],['the U.S. 2'],-1,-1,[],[],-1,-1,['The Republican Assault On The Green New Deal Begins'],['republicans and democrats debates about the efficacy of the Green New Deal'],-1,-1,[],['the Green New Deal 1'],-1,-1,[],['no_loser'],-1,-1
139,politicususa,left_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'U.S. presidential hopeful Kamala Harris'],['U.S. presidential hopeful Kamala Harris â\x80\x99 campaign 0'],-1,-1,['other'  'Trump'],[],-1,-1,[],[],-1,-1,[],[],-1,-1,['Kamala Harrisâ\x80\x99 climate plan to draw on her experience suing polluters'],['Kamala Harrisâ\x80\x99 climate plan to draw on her experience suing polluters'],-1,-1,[],[],-1,-1,[],[],-1,-1
187,theguardian,left_center_bias,True,2019,-1,yes,yes,-1,yes,yes,yes,-1,no,no,yes,-1,yes,no,no,-1,no,no,yes,-1,no,no,yes,-1,yes,no,yes,-1,no,yes,yes,-1,yes,no,yes,-1,no,yes,yes,-1,yes,yes,no,-1,no,yes,yes,-1,yes,yes,yes,-1,no,no,no,-1,no,no,yes,-1,no,no,yes,-1,no,no,no,-1,no,no,no,-1,no,,,-1,,yes,no,-1,yes,yes,yes,-1,yes,no,yes,-1,yes,no,no,-1,no,no,no,-1,no,['other'  'Fourth National Climate Assessment'],[],-1,['other'  'climate researchers who place the public interest ahead of political ideology'],['other'  'Trump administration; William Happer'],['Happer 6'],-1,['the White House 0'],[],['other'  'public interest'],-1,['other'  'Americans '],[],[],-1,[],['Donald Trump is using Stalinist techniques against climate science | Michael Mann and Bob Ward'],['Donald Trump is using Stalinist techniques against climate science | Michael Mann and Bob Ward'],-1,['Donald Trump seeks to discredit the findings of mainstream climate science'],[],[],-1,[],[],[],-1,[]
549,bbc,left_center_bias,False,2018,-1,yes,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,n/a: problem is resolved,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,['the people of Seychelles 3'],-1,-1,-1,[],-1,-1,-1,[],-1,-1,-1,['The Seychelles 0'],-1,-1,-1,"[""Seychelles protects an area 'as big as Britain' in Indian Ocean""]",-1,-1,-1,[],-1,-1,-1,[],-1,-1,-1
825,Breitbart,questionable_source,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,['other'  'Nuclear power'],['Lovelock 0'],-1,-1,['other'  'green propaganda'],['the stupid bloody academics 2'],-1,-1,['the planet 1'],[],-1,-1,['other'  'fossil fuel industries'],[],-1,-1,['Delingpole: â\x80\x98Renewable Energy Is a Corrupt Scam  Go Nuclear!â\x80\x99 Says Green Guru James Lovelock'],['Delingpole: â\x80\x98Renewable Energy Is a Corrupt Scam  Go Nuclear!â\x80\x99 Says Green Guru James Lovelock'],-1,-1,[],[],-1,-1,[],[],-1,-1
